id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,duration_min,duration_bucket,hour,day_of_week,month,is_weekend,is_night,minutes_since_midnight,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,created_hour,created_day_of_week,report_delay_min,desc_word_count,desc_char_count,kw_fire,kw_spill,kw_overturned,kw_injury,kw_block,kw_heavy,kw_normal,kw_tow,kw_breakdown,desc_urgency_score,latitude_num,longitude_num,dist_from_center,has_end_coord,incident_span_km_clean,closure_flag,priority_weight,rush_hour_flag,rush_hour_x_closure,high_priority_x_closure,corridor_cause,police_junction,address_text,layer1_critical_flag,event_mode,authenticated_flag,pred_duration_bucket,impact_score,Severity,Mode,Manpower,Barricading,Diversion,Action_Window
FKID006643,unplanned,12.9651619,77.5682358,0.0,0.0,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",,construction,False,2023-12-09 00:00:04.456000+00:00,,closed,yes,2023-12-09 22:09:32.496002+00,,,Test Demo,,,Mysore Road,High,,,,2023-12-09 00:00:19.629187+00:00,,1,FKUSR00170,FKUSR00001,,,,Chamarajpet,,FKKG000163,,,,FKUSR00170,2023-12-09 22:09:32.495231+00:00,,,Bengaluru Central Corporation,Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,1329.4673205166666,2hr+,0,5,12,1,1,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,5,0.25288645,2,9,0,0,0,0,0,0,0,0,0,0,12.9651619,77.5682358,3.012418472691908,0,0.0,0,3,0,0,0,Mysore Road|construction,Chamarajpet|Dr TCM RoyanRd near AmbedkarStatue,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID006834,planned,13.0418676,77.5941076,0.0,0.0,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,construction,False,2023-12-15 20:32:42.275000+00:00,2023-12-15 23:05:46+00,closed,yes,2023-12-15 22:01:23.508244+00,,,Bethal church hebbal,,,ORR North 1,High,,,,2023-12-15 20:34:09.345502+00:00,,1,FKUSR00876,FKUSR00001,,,,Hebbala,,FKKG000856,,,,FKUSR00876,2023-12-15 22:01:22.621625+00:00,,,Bengaluru North Corporation,North Zone 1,HebbalFlyoverJunc,88.67244375,30min-2hr,20,4,12,0,0,1232,-0.866025403784439,0.49999999999999933,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,20,4,1.4511750333333333,3,20,0,0,0,0,0,0,0,0,0,0,13.0418676,77.5941076,7.799895099930045,0,0.0,0,3,1,0,0,ORR North 1|construction,Hebbala|HebbalFlyoverJunc,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID006867,unplanned,13.12531,77.6123167,0.0,0.0,"Bengaluru Bellary Road, Uday Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,construction,False,2023-12-16 00:13:26.929000+00:00,,closed,yes,2023-12-16 23:11:35.351248+00,,,Bagaluru onflyover to wards airport NHi work sir [PERSON] normal mument sir,,,Bellary Road 2,High,,,,2023-12-16 00:14:14.054719+00:00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,FKUSR00105,2023-12-16 23:11:35.350678+00:00,,,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc,1378.1403613,2hr+,0,5,12,1,1,13,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,5,0.78542865,12,75,0,0,0,0,0,0,1,0,0,0,13.12531,77.6123167,17.174769108523176,0,0.0,0,3,0,0,0,Bellary Road 2|construction,Yelahanka|BagalurCrossJunc,"Bengaluru Bellary Road, Uday Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007175,unplanned,13.0421218,77.5939679,0.0,0.0,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,construction,False,2023-12-24 12:27:48.107000+00:00,,closed,yes,2023-12-24 17:53:29.107377+00,,,Road repair work,,,ORR North 1,High,,,,2023-12-24 12:29:05.925076+00:00,,1,FKUSR00658,FKUSR00001,,,,Hebbala,,FKKG000642,,,,FKUSR00658,2023-12-24 17:53:29.106798+00:00,,,Bengaluru North Corporation,North Zone 1,HebbalFlyoverJunc,325.6833299666667,2hr+,12,6,12,1,0,747,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,12,6,1.2969679333333335,3,16,0,0,0,0,0,0,0,1,0,1,13.0421218,77.5939679,7.828234236137385,0,0.0,0,3,0,0,0,ORR North 1|construction,Hebbala|HebbalFlyoverJunc,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007248,planned,12.9742147,77.5662877,12.9743606,77.5662789,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)","Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",procession,True,2023-12-27 05:29:30.884000+00:00,2023-12-27 09:29:46+00,closed,yes,2023-12-27 05:32:49.996741+00,,,[PERSON] mill to [LOCATION],,,Magadi Road,High,,,,2023-12-27 05:31:06.047420+00:00,,1,FKUSR00072,FKUSR00009,,,,Magadi Road,,FKKG000066,,,,FKUSR00072,2023-12-27 05:31:14.797066+00:00,,,Bengaluru Central Corporation,Central Zone 2,LeprosyhospitalJunc,1.7318844333333334,<30min,5,2,12,0,1,329,0.9659258262890682,0.25881904510252096,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,5,2,1.586057,4,27,0,0,0,0,0,0,0,0,0,0,12.9742147,77.5662877,3.156038597277631,1,0.01622433124218171,1,3,0,0,1,Magadi Road|procession,Magadi Road|LeprosyhospitalJunc,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India) Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007340,planned,13.1909485,77.6460691,0.0,0.0,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",,construction,False,2023-12-30 00:32:10.723000+00:00,2023-12-30 06:05:46+00,closed,yes,2023-12-30 02:46:11.399299+00,,,,,,Bellary Road 2,High,,,,2023-12-30 00:34:03.863146+00:00,,1,FKUSR00666,FKUSR00009,,,,Chikkajala,,FKKG000650,,,,FKUSR00666,2023-12-30 02:46:11.398740+00:00,,,,,SadahalliGateJunc(AirportRd),134.01126233333332,2hr+,0,5,12,1,1,32,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,5,1.8856691,0,0,0,0,0,0,0,0,0,0,0,0,13.1909485,77.6460691,25.00897562443706,0,0.0,0,3,0,0,0,Bellary Road 2|construction,Chikkajala|SadahalliGateJunc(AirportRd),"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007364,unplanned,13.1220978,77.6112107,0.0,0.0,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",,construction,False,2023-12-30 23:15:31.529000+00:00,,closed,yes,2023-12-31 01:42:20.455477+00,,,Bagaluru cross service road [LOCATION] work sir,,,Bellary Road 2,High,,,,2023-12-30 23:16:35.918320+00:00,,1,FKUSR00265,FKUSR00001,,,,Yelahanka,,FKKG000257,,,,FKUSR00265,2023-12-31 01:42:20.454900+00:00,,,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc,146.81543166666668,2hr+,23,5,12,1,1,1395,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,23,5,1.0731553333333332,7,47,0,0,0,0,0,0,0,0,0,0,13.1220978,77.6112107,16.80669879619748,0,0.0,0,3,0,0,0,Bellary Road 2|construction,Yelahanka|BagalurCrossJunc,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007450,planned,12.9666312,77.6094453,0.0,0.0,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",,protest,False,2024-01-03 07:56:22.136000+00:00,2024-01-03 07:57:46+00,closed,yes,2024-01-03 08:27:02.046504+00,,,,,,Mysore Road,High,,,,2024-01-03 07:58:42.455918+00:00,,1,FKUSR01327,FKUSR00001,,,,Ashok Nagar,,FKKG001286,,,,FKUSR01327,2024-01-03 08:27:02.045936+00:00,,,Bengaluru Central Corporation,Central Zone 1,MotherTeressaCircle,30.6651656,30min-2hr,7,2,1,0,0,476,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,7,2,2.3386653,0,0,0,0,0,0,0,0,0,0,0,0,12.9666312,77.6094453,1.7376797599203535,0,0.0,0,3,1,0,0,Mysore Road|protest,Ashok Nagar|MotherTeressaCircle,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007560,planned,12.9314883,77.62259614,12.93110663,77.6224798,"Domlur Inner Ring Road, BDA Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)","Domlur Inner Ring Road, BDA Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",construction,True,2024-01-07 00:29:30.565000+00:00,2024-01-07 02:05:46+00,closed,yes,2024-01-07 01:33:42.675089+00,,,"ನಮಸ್ತೆ ಸರ್ 
ಕೋರಮಂಗಲ ಬಿಡಿಎ ಜಂಕ್ಷನ್ ನಿಂದ ವಾಟರ್ ಟ್ಯಾಂಕ್ ಜಂಕ್ಷನ್ ಕಡೆಗೆ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ಪ್ಲೇ ಓವರ್ ಕಾಮಗಾರಿಗಾಗಿ ಮರ ಕಡಿಯುತ್ತಿರುವುದರಿಂದ  ವಾಹನ ಸವಾರರಿಗೆ ಬದಲಿ ಮಾರ್ಗದಲ್ಲಿ ಹೋಗುವಂತೆ ಸೂಚಿಸಿದೆ. ವಾಹನಗಳು ಕಡಿಮೆ ಇರುವುದರಿಂದ ಯಾವುದೇ ಸಂಚಾರ ದಟ್ಟಣೆ  ಇರುವುದಿಲ್ಲ.",,,IRR(Thanisandra road),High,,,,2024-01-07 00:34:13.025064+00:00,,1,FKUSR01913,FKUSR00009,,,,Adugodi,,FKKG001784,,,,FKUSR01913,2024-01-07 01:33:42.674421+00:00,,,Bengaluru South Corporation,South Zone 2,BDA Junctio-Koramangala,64.20182368333333,30min-2hr,0,6,1,1,1,29,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,6,4.707667733333333,30,235,0,0,0,0,0,0,0,0,0,0,12.9314883,77.62259614,5.429627524976243,1,0.04428983242273989,1,3,0,0,1,IRR(Thanisandra road)|construction,Adugodi|BDA Junctio-Koramangala,"Domlur Inner Ring Road, BDA Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India) Domlur Inner Ring Road, BDA Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007573,unplanned,13.0979016,77.5982923,13.0980256,77.5986055,"Raithara Santhe Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)","Raithara Santhe Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",construction,True,2024-01-07 10:58:11.378000+00:00,,closed,yes,2024-01-07 19:05:26.527728+00,,,[PERSON] towards sante circle road close due to road work,,,Bellary Road 2,High,,,,2024-01-07 10:58:55.205077+00:00,,1,FKUSR00902,FKUSR00001,,,,Yelahanka,,FKKG000881,,,,FKUSR00902,2024-01-07 19:05:26.527235+00:00,,,Bengaluru North Corporation,North Zone 2,SantheCircle,487.25248725,2hr+,10,6,1,1,0,658,0.5000000000000003,-0.8660254037844385,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,10,6,0.7304512833333334,10,57,0,0,0,0,0,0,0,1,0,1,13.0979016,77.5982923,14.025467027761772,1,0.03739073183423432,1,3,1,1,1,Bellary Road 2|construction,Yelahanka|SantheCircle,"Raithara Santhe Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India) Raithara Santhe Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007575,planned,12.936476,77.6064183,0.0,0.0,"Hosur Road, Bren Optimus, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",,procession,False,2024-01-07 18:37:53.907000+00:00,2024-01-07 18:50:46+00,closed,no,2024-01-07 19:10:16.173342+00,,,Christ University marthon,,,Non-corridor,Low,,,,2024-01-07 18:39:53.309343+00:00,,1,FKUSR01918,FKUSR00001,,,,Mico Layout,,FKKG001786,,,,FKUSR01918,2024-01-07 19:10:16.172810+00:00,,,Bengaluru South Corporation,South Zone 2,Marigowda-TavarkereRdJunc,32.37109683333333,30min-2hr,18,6,1,1,0,1117,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,18,6,1.99003905,3,25,0,0,0,0,0,0,0,0,0,0,12.936476,77.6064183,4.113546169347794,0,0.0,0,1,1,0,0,Non-corridor|procession,Mico Layout|Marigowda-TavarkereRdJunc,"Hosur Road, Bren Optimus, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007604,unplanned,12.9742764,77.6106961,0.0,0.0,"Mahatma Gandhi Road, Mayo Hall Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,construction,False,2024-01-08 23:28:12.715000+00:00,,closed,yes,2024-01-08 23:57:01.382983+00,,,ಸ್ಟಾರ್ಟಿಂಗ್ problem,,,Old Madras Road,High,,,,2024-01-08 23:30:19.527365+00:00,,1,FKUSR01144,FKUSR00001,,,,Ashok Nagar,,FKKG001105,,,,FKUSR01144,2024-01-08 23:57:01.382499+00:00,,,Bengaluru Central Corporation,Central Zone 1,MayohallJunction,28.811124983333332,<30min,23,0,1,0,1,1408,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,0.8660254037844387,23,0,2.113539416666667,2,19,0,0,0,0,0,0,0,0,0,0,12.9742764,77.6106961,1.8111974189154656,0,0.0,0,3,0,0,0,Old Madras Road|construction,Ashok Nagar|MayohallJunction,"Mahatma Gandhi Road, Mayo Hall Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007650,unplanned,12.9635623,77.5767354,12.9640734,77.5767851,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)","Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",construction,True,2024-01-10 11:27:01.520000+00:00,,closed,yes,2024-01-10 18:35:48.261469+00,,,ಬಿಬಿಎಂಪಿ ರಸ್ತೆ ಕಾಮಗಾರಿ,,,Mysore Road,High,,,,2024-01-10 11:38:01.442022+00:00,,1,FKUSR00178,FKUSR00001,,,,City Market,,FKKG000171,,,,FKUSR00178,2024-01-10 18:35:48.260830+00:00,,,Bengaluru Central Corporation,Central Zone 2,K R MarketJunction,428.7790138333333,2hr+,11,2,1,0,0,687,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,11,2,10.998700366666666,3,22,0,0,0,0,0,0,0,0,0,0,12.9635623,77.5767354,2.1744346252248605,1,0.0569996942912614,1,3,0,0,1,Mysore Road|construction,City Market|K R MarketJunction,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India) Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007830,planned,13.0948944,77.597465,0.0,0.0,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,construction,False,2024-01-16 04:40:51.425000+00:00,2024-01-15 17:40:46+00,closed,no,2024-01-16 05:01:36.550682+00,,,NHAI painting work in front of yelahanka coffeeday towards airport sir,,,Bellary Road 2,High,,,,2024-01-16 04:41:29.216044+00:00,,1,FKUSR00215,FKUSR00001,,,,Yelahanka,,FKKG000207,,,,FKUSR00215,2024-01-16 05:01:36.550142+00:00,,,Bengaluru North Corporation,North Zone 2,YelhankaCircle,20.752085700000002,<30min,4,1,1,0,1,280,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,4,1,0.6298507333333333,11,70,0,0,0,0,0,0,0,1,0,1,13.0948944,77.597465,13.689372768993042,0,0.0,0,3,0,0,0,Bellary Road 2|construction,Yelahanka|YelhankaCircle,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007842,planned,12.9055399,77.5856482,0.0,0.0,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",,construction,False,2024-01-16 19:23:06.827000+00:00,,closed,yes,2024-01-16 19:41:46.358801+00,,,Sanitary work,,,ORR West 1,High,,,,2024-01-16 19:23:50.412895+00:00,,1,FKUSR01948,FKUSR00001,,,,J.P. Nagar,,FKKG001812,,,,FKUSR01948,2024-01-16 19:41:46.358322+00:00,,,Bengaluru South Corporation,South Zone 1,JP Nagar 15th cross junction,18.658855366666668,<30min,19,1,1,0,0,1163,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,19,1,0.7264315833333334,2,13,0,0,0,0,0,0,0,0,0,0,12.9055399,77.5856482,7.399689546583414,0,0.0,0,3,1,0,0,ORR West 1|construction,J.P. Nagar|JP Nagar 15th cross junction,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007932,planned,13.0146761,77.5727254,13.02525122,77.57193223,"CV Raman Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)","Padmasri CK Venkata Ramaiah Road, CPRI Staff Colony, Armane Nagar, Bengaluru, Karnataka. Pin-560012 (India)",construction,True,2024-01-19 10:25:53.849000+00:00,2024-01-20 03:25:46+00,closed,yes,2024-01-19 18:28:41.569538+00,,,[PERSON],,,Non-corridor,Low,,,,2024-01-19 10:27:47.813709+00:00,,1,FKUSR00201,FKUSR00001,,,,Sadashivanagar,,FKKG000193,,,,FKUSR00201,2024-01-19 18:28:41.569065+00:00,,,,,SadashivnagarJunc,482.79533441666666,2hr+,10,4,1,0,0,625,0.5000000000000003,-0.8660254037844385,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,10,4,1.8994118166666667,1,8,0,0,0,0,0,0,0,0,0,0,13.0146761,77.5727254,5.362631049232948,1,1.1771354095315651,1,1,1,1,0,Non-corridor|construction,Sadashivanagar|SadashivnagarJunc,"CV Raman Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India) Padmasri CK Venkata Ramaiah Road, CPRI Staff Colony, Armane Nagar, Bengaluru, Karnataka. Pin-560012 (India)",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007959,unplanned,13.0181117,77.6577133,0.0,0.0,"MBT Road, Horamavu Junction, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",,construction,False,2024-01-20 12:56:52.248000+00:00,,closed,yes,2024-01-20 19:55:35.924202+00,,,Due to metro work,,,ORR North 1,High,,,,2024-01-20 12:58:07.774334+00:00,,1,FKUSR00069,FKUSR00001,,,,Banaswadi,,FKKG000063,,,,FKUSR00069,2024-01-20 19:55:35.923713+00:00,,,,,HoramavuJunction,418.72792855,2hr+,12,5,1,1,0,776,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,12,5,1.2587722333333333,4,17,0,0,0,0,0,0,0,0,0,0,13.0181117,77.6577133,8.702447340365797,0,0.0,0,3,0,0,0,ORR North 1|construction,Banaswadi|HoramavuJunction,"MBT Road, Horamavu Junction, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007960,unplanned,13.01775,77.6591433,0.0,0.0,"MBT Road, Ajmera Arista, Gopal Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",,construction,False,2024-01-20 12:59:05.024000+00:00,,closed,yes,2024-01-20 19:55:32.606412+00,,,Due to [LOCATION] work oter ring road closed,,,ORR North 1,High,,,,2024-01-20 13:01:25.856072+00:00,,1,FKUSR00069,FKUSR00001,,,,Banaswadi,,FKKG000063,,,,FKUSR00069,2024-01-20 19:55:32.605929+00:00,,,,,HoramavuJunction,416.4596988166667,2hr+,12,5,1,1,0,779,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,13,5,2.3472012,8,44,0,0,0,0,0,0,0,0,0,0,13.01775,77.6591433,8.807316718655779,0,0.0,0,3,0,0,0,ORR North 1|construction,Banaswadi|HoramavuJunction,"MBT Road, Ajmera Arista, Gopal Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
FKID007961,unplanned,13.0169017,77.660785,0.0,0.0,"MBT Road, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",,construction,False,2024-01-20 13:05:24.864000+00:00,,closed,yes,2024-01-20 19:55:29.1987+00,,,Dúe to metro work outer ring road closed,,,ORR North 1,High,,,,2024-01-20 13:06:23.686108+00:00,,1,FKUSR00069,FKUSR00001,,,,Banaswadi,,FKKG000063,,,,FKUSR00069,2024-01-20 19:55:29.198205+00:00,,,,,RamamurthyNagarJunction,410.07223675,2hr+,13,5,1,1,0,785,-0.25881904510252035,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,13,5,0.9803684666666667,8,40,0,0,0,0,0,0,0,0,0,0,13.0169017,77.660785,8.902655509018606,0,0.0,0,3,0,0,0,ORR North 1|construction,Banaswadi|RamamurthyNagarJunction,"MBT Road, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India) ",0,planned,0,2hr+,1,CRITICAL,Planned Event,Pre-deploy 4 Officers + 1 Sub-Inspector,Full Lane Barricading — Deploy 6 hours before event,Activate Pre-planned Diversion Route,Proactive — Deploy before event start
